trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,0,-26.492171202568873,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.39653141907499284}",30,7,23.707268859615123,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,8,-14.513381519869105,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.39258586553151836}",20,9,19.157804521342072,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,0,-14.636919764932436,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.388679570901753}",25,3,-15.75367917915068,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.3867410234545012}",30,0,-43.900805611205875,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.3848121445529785}",20,0,-22.992363096385052,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.5, 'e': 0.38289288597511206}",20,0,-94.89107501908751,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.38098319973933725}",20,0,11.04686044461564,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,0,23.37548174039242,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.37719235356315695}",25,13,-3.688664629917928,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,16,7.984572574920293,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.37343922693666093}",25,8,-25.721684945686015,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,6,10.639801650440294,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.369723444544059}",25,12,-91.80982599377333,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.36787944117144233}",20,12,-8.255292041406298,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.36604463480401533}",20,8,-3.664077680984979,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,0,4.768006195631068,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.36240242983249027}",20,0,-48.45240834449583,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.3605949401730783}",35,13,-31.06029896413294,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
205,False,"{'a': 0.5, 'e': 0.3587964654059516}",20,0,-64.5279937431706,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.3570069605691474}",30,12,29.92858774225045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.3552263809249515}",30,14,-28.69169935972778,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
208,False,"{'a': 0.5, 'e': 0.35345468195878016}",20,13,14.100258718974017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.3516918193780669}",25,9,-29.58171145791232,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,8,8.68145538317599,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.3481924273061976}",20,13,6.775474506297725,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,4,26.183002036213978,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.3447278547672202}",20,1,-36.39833966756489,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,16,8.885532021157928,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.3412977553009937}",20,4,-24.781777639228864,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
216,False,"{'a': 0.5, 'e': 0.3395955256449391}",25,0,-33.0366153557333,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.33790178589471304}",30,0,-87.65103837413456,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",1
218,False,"{'a': 0.5, 'e': 0.3362164937067333}",25,19,10.849462070027284,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.3345396069486076}",20,13,13.332133853748712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.33287108369807955}",20,0,27.440050860988205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.331210882241981}",30,0,-26.570333560790925,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.32955896107518906}",20,15,9.380917673418779,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.32791527889958855}",20,13,13.928977833067059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,0,-35.69550773926801,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.32465246735834974}",20,12,15.235811942767796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,14,12.512121621601253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.32142212133439135}",20,0,-22.355192410803923,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,13,-6.915429228568529,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3182239177904191}",25,0,8.700588382918461,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.31663676937905316}",25,14,-5.314502219019956,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.3150575369034133}",20,12,11.983933033569143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.3134861808826053}",25,13,-22.44281692680613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.5, 'e': 0.31192266203264674}",20,0,-14.181215787144955,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.31036694126548503}",25,0,-94.29267445567642,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.30881897968801986}",25,0,-29.219936968877395,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.30727873860113125}",25,16,-44.53865334484584,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.30574617949871175}",20,0,-75.8814430099778,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
238,False,"{'a': 0.5, 'e': 0.3042212640667041}",20,0,13.88829769880811,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.30270395418214285}",30,21,0.7789129795174008,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.30119421191220214}",20,13,13.76869712531975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.2996919995132463}",30,13,6.874062565938054,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.2981972794298874}",30,0,-3.689013485230248,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.29671001429404525}",25,10,11.682644576373344,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,0,-62.90137249190056,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.29375770032353277}",20,0,14.658778921896165,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.2922925776808594}",20,0,-5.505272822028264,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.29083476236785155}",25,5,-79.13189722925364,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",1
248,False,"{'a': 0.5, 'e': 0.2893842179390506}",20,14,10.39985627029069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.2879409081307702}",20,8,-47.49896348412202,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
250,False,"{'a': 0.5, 'e': 0.2865047968601901}",30,0,9.422561550373917,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.28507584822445353}",25,16,18.66522948709391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.2836540264997704}",20,12,-9.702272682951655,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.2822392961405233}",30,6,16.86669228881291,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.2808316217783798}",20,0,1.0177672353505955,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.2794309682214073}",30,6,-52.64307728442688,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.27803730045319414}",25,17,17.452773685123585,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.2766505836319734}",30,8,6.644518805843251,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,0,-11.23946896697954,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.2738978643314456}",30,16,-5.4234937581739,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.2725317930340126}",25,2,21.165485661199867,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.2711725350455999}",25,9,3.480806350546934,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.2698200563846868}",30,0,-51.79028809449813,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",1
263,False,"{'a': 0.5, 'e': 0.2684743232392366}",20,10,17.626199370081025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,8,-8.717050296395158,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.2658029590889266}",25,0,-6.5997130598964935,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.26447726129982396}",20,7,-25.19764926039324,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.2631581754560287}",20,0,-46.61685809390718,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
268,False,"{'a': 0.5, 'e': 0.261845668580326}",35,13,-9.000355368104303,"{0: 19, 1: 1, 2: 0, 3: 2, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.2605397078599756}",25,13,-10.967208338550112,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2592402606458915}",25,13,-2.29205121972129,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.2579472944518257}",25,9,19.269493735207305,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.2566607769535559}",35,13,15.764942907944556,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.2553806759880777}",20,6,-16.325857168456775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.25410695955280027}",35,23,18.41596866688792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.25283959580474646}",20,10,16.032683452596213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.25157855305975646}",25,11,-20.057281434206963,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.2503237997916961}",20,14,10.691127554898813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.24907530463166816}",20,3,-57.528631248745356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
279,False,"{'a': 0.5, 'e': 0.24783303636722875}",30,4,12.522172094463837,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.24659696394160643}",25,12,13.899965299406464,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24536705645292634}",20,0,-27.19628517896658,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,8,-60.91116601426979,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
283,False,"{'a': 0.5, 'e': 0.24292561344874244}",25,1,3.5991567417660533,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.24171401689703645}",30,21,-38.23824990649289,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
285,False,"{'a': 0.5, 'e': 0.24050846320834213}",25,11,-43.018521688605965,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.23930892224375455}",25,12,22.309902747253545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.23811536401468703}",20,12,15.085925886234428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,0,6.168747863422743,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.23574607655586352}",25,0,-3.4633296414049144,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,8,11.137173625198374,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.23340036390115132}",25,3,5.156771599384824,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.23223627472975883}",30,10,14.719259096618826,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.23107799147733019}",30,20,19.031261101397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,3,18.21008625138134,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.22877872704522242}",25,15,17.675554270621536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.22763768838381274}",25,11,15.681508025809478,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22650234067646874}",20,0,29.92974019206323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.22537265553943872}",25,11,12.089632234170093,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.22424860473053532}",25,6,26.35255218675414,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22313016014842982}",25,0,21.270556113106913,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.22201729383194937}",25,0,15.480133130663626,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.2209099779593782}",30,13,18.720433315105353,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.21980818484776168}",25,10,22.758646474553977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.21871188695221475}",20,8,21.71809151779478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.21762105686523284}",25,0,-6.889762606179975,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.21653566731600707}",20,6,16.59475922386472,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.21545569116974203}",25,15,-5.799805533691943,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.21438110142697794}",25,18,11.2624990986781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.21331187122291523}",25,17,1.4300212792365656,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.21224797382674304}",20,6,21.35543021194851,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.21118938264097117}",30,19,20.774983614259444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.21013607120076472}",25,2,-62.34748098851548,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
313,False,"{'a': 0.5, 'e': 0.20908801317328293}",20,15,1.3700852580333052,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20804518235702046}",25,7,7.0750563075474595,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.20700755268115265}",25,7,24.752972099332737,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.20597509820488344}",20,0,32.122991263207595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.2049477931167973}",25,6,29.38181150780448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.20392561173421342}",25,0,42.61528769045922,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.20290852850254407}",30,0,-33.027625393533846,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.20189651799465538}",20,15,9.419797465671742,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.20088955491023208}",20,14,8.337907038409359,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.1998876140751445}",25,4,0.515201412907043,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.19889067044081962}",20,2,-12.217966285429908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.19789869908361465}",20,0,12.15280293895637,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.19691167520419406}",25,15,4.537939782587021,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.19592957412690934}",20,0,-6.13297035412374,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.1949523712991825}",25,19,3.933571545106683,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.19398004229089189}",20,2,-54.543309099744185,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.19301256279376172}",20,12,16.380344044298354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.19204990862075408}",20,0,20.077696632978544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.19109205570546464}",30,0,-107.5358663572436,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
332,False,"{'a': 0.5, 'e': 0.1901389801015205}",25,18,10.916609069749033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.18919065798198204}",20,11,16.983030047270432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.1882470656387468}",20,8,-64.21800669843378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
335,False,"{'a': 0.5, 'e': 0.18730817948195702}",25,12,-9.559473530949806,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.18637397603940997}",30,11,32.94405279887755,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.18544443195597088}",20,6,11.411315686661819,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.18451952399298926}",20,10,15.670701340018601,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.18359922902771786}",20,0,2.132669784591558,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.18268352405273466}",20,13,14.634991725841967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.1817723861753675}",20,14,-31.340328088313147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,9,9.623814254646307,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.17996372071311217}",20,0,26.005715153413213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.17906614791149322}",20,9,20.77641946931025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.1781730517728984}",20,6,-62.34557629348551,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
346,False,"{'a': 0.5, 'e': 0.17728440996987782}",25,0,-3.924174811331757,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
347,False,"{'a': 0.5, 'e': 0.17640020028634}",20,0,29.792599540863144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.17552040061699686}",25,0,24.614599513591077,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.17464498896681085}",20,2,1.1108654554372221,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.17377394345044514}",20,10,21.07757626569904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.17290724229171636}",20,2,3.6730543754990954,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.17204486382305054}",20,15,8.981522683110112,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.1711867864849409}",20,0,31.18563909277484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.17033298882540943}",20,3,15.891578923142848,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.16948344949947006}",20,4,11.43572194120582,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,6,25.353917046540733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.16779706100018585}",30,18,25.876750027163954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1669601696670407}",20,6,1.737782483618831,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.16612745234683307}",30,16,14.630114712266902,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,15,8.955364886871266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.1644744565771549}",20,12,-6.775790333906141,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.16365413680270405}",20,15,8.985963942976962,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.16283790839019696}",20,0,12.808362353483515,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
364,False,"{'a': 0.5, 'e': 0.16202575093388075}",20,16,7.891016729520492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.16121764412977677}",20,0,28.916286749159767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,False,"{'a': 0.5, 'e': 0.16041356777517274}",20,0,-50.20560271537687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.15961350176811803}",30,19,3.845488574784427,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.15881742610692068}",25,14,21.44047878459596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
